task,area,model,supervised_test_nrmse,unsupervised_cv_nrmse,persistence_test_nrmse,supervised_improvement_vs_persistence_pct,transfer_error_ratio
cross_day,V1,exposure_shift,1.5729388638461028,0.8447513760562038,1.3219441620481036,-18.986785448572213,1.8620139705359304
cross_day,V1,persistence,1.3219441620481036,0.9150767054739608,1.3219441620481036,0.0,1.4446266134196992
cross_day,aHV,exposure_shift,2.562560657868709,0.8230400549491148,3.1748940539417236,19.28673479081247,3.1135309180391486
cross_day,aHV,persistence,3.1748940539417236,1.1128358027628198,3.1748940539417236,0.0,2.8529761947445116
cross_day,lHV,exposure_shift,1.4169350006793255,0.9286458905515372,1.3199886130470555,-7.344486662538661,1.5258076464838344
cross_day,lHV,persistence,1.3199886130470555,1.0745516858939343,1.3199886130470555,0.0,1.2284086753341592
cross_day,mHV,exposure_shift,1.1435589018400862,0.8323821830197164,1.8081411372428648,36.75499781041228,1.3738387548030917
cross_day,mHV,persistence,1.8081411372428648,1.374654109420309,1.8081411372428648,0.0,1.3153426195374756
